Provider,PotentialFraud,inpatient_claims,inpatient_total_reimbursed,inpatient_avg_reimbursed,inpatient_std_reimbursed,inpatient_total_deductible,outpatient_claims,outpatient_total_reimbursed,outpatient_avg_reimbursed,outpatient_std_reimbursed,total_claims,total_reimbursed,avg_reimbursed_per_claim,inpatient_ratio,cv_inpatient,cv_outpatient
PRV52859,No,0.0,0.0,0.0,0.0,0.0,911.0,287930.0,316.059275521405,609.7637380680908,911.0,287930.0,315.7127192982456,0.0,0.0,1.92318530049415
PRV52860,Yes,0.0,0.0,0.0,0.0,0.0,393.0,107830.0,274.3765903307888,546.2349616494173,393.0,107830.0,273.6802030456853,0.0,0.0,1.983592581320246
PRV52861,No,0.0,0.0,0.0,0.0,0.0,14.0,1770.0,126.42857142857143,136.246786432513,14.0,1770.0,118.0,0.0,0.0,1.0692012388201693
PRV52862,No,56.0,431000.0,7696.428571428572,6993.2945620193095,58740.0,20.0,1660.0,83.0,112.20751452460514,76.0,432660.0,5618.961038961039,0.7272727272727273,0.9085234760056264,1.3358037443405375
PRV52863,No,0.0,0.0,0.0,0.0,0.0,52.0,14650.0,281.7307692307692,589.8877299424456,52.0,14650.0,276.41509433962267,0.0,0.0,2.0863938210452435
PRV52864,No,0.0,0.0,0.0,0.0,0.0,28.0,12870.0,459.64285714285717,813.2444493456653,28.0,12870.0,443.7931034482759,0.0,0.0,1.7654554645432337
PRV52865,No,6.0,70000.0,11666.666666666666,13618.614711734328,6408.0,60.0,12790.0,213.16666666666666,384.392506261577,66.0,82790.0,1235.6716417910447,0.08955223880597014,1.1672097858812955,1.7948288230112546
PRV52868,Yes,42.0,413000.0,9833.333333333334,8590.73995696122,44856.0,68.0,21120.0,310.5882352941176,601.2546145364016,110.0,434120.0,3910.990990990991,0.3783783783783784,0.8735457367346935,1.9296447889595674
PRV52869,No,7.0,82000.0,11714.285714285714,12378.937564997057,7476.0,55.0,12120.0,220.36363636363637,431.6933223703195,62.0,94120.0,1493.968253968254,0.1111111111111111,1.0566483709314987,1.9501546390445643
PRV52870,Yes,35.0,290300.0,8294.285714285714,8708.107880426314,36312.0,554.0,163080.0,294.3682310469314,584.8936610370104,589.0,453380.0,768.4406779661017,0.059322033898305086,1.049765876711113,1.9802185866904418
PRV52872,No,0.0,0.0,0.0,0.0,0.0,108.0,47710.0,441.75925925925924,1239.5385248496157,108.0,47710.0,437.70642201834863,0.0,0.0,2.7995767427278118
PRV52873,No,0.0,0.0,0.0,0.0,0.0,69.0,16500.0,239.1304347826087,662.7188631388897,69.0,16500.0,235.71428571428572,0.0,0.0,2.7598286895155644
PRV52875,No,0.0,0.0,0.0,0.0,0.0,12.0,1540.0,128.33333333333334,180.99891176635856,12.0,1540.0,118.46153846153847,0.0,0.0,1.3994761219048342
PRV52876,No,18.0,178000.0,9888.888888888889,10174.298003758346,18156.0,55.0,17980.0,326.90909090909093,589.2332517058289,73.0,195980.0,2648.3783783783783,0.24324324324324326,1.0287575642218778,1.7969408840488266
PRV52877,No,0.0,0.0,0.0,0.0,0.0,19.0,2450.0,128.94736842105263,228.32468929725943,19.0,2450.0,122.5,0.0,0.0,1.7570551221741308
PRV52878,No,0.0,0.0,0.0,0.0,0.0,27.0,11700.0,433.3333333333333,735.6838785992045,27.0,11700.0,417.85714285714283,0.0,0.0,1.6938232047564188
PRV52879,No,0.0,0.0,0.0,0.0,0.0,120.0,26880.0,224.0,449.35509343947575,120.0,26880.0,222.1487603305785,0.0,0.0,1.9971337486198921
PRV52880,No,3.0,18000.0,6000.0,4358.898943540674,3204.0,17.0,1560.0,91.76470588235294,74.51805939817936,20.0,19560.0,931.4285714285714,0.14285714285714285,0.7263620969072945,0.8033018451293907
PRV52881,No,20.0,142500.0,7125.0,6605.171418947748,20292.0,282.0,69010.0,244.7163120567376,500.1239252295999,302.0,211510.0,698.0528052805281,0.066006600660066,0.9269115098158501,2.035371282611949
PRV52882,No,0.0,0.0,0.0,0.0,0.0,41.0,14960.0,364.8780487804878,762.7913277929277,41.0,14960.0,356.1904761904762,0.0,0.0,2.0848239743690447
PRV52884,Yes,0.0,0.0,0.0,0.0,0.0,707.0,237930.0,336.53465346534654,648.0397658349257,707.0,237930.0,336.0593220338983,0.0,0.0,1.9199206931250914
PRV52886,No,0.0,0.0,0.0,0.0,0.0,70.0,24030.0,343.2857142857143,645.7076141578063,70.0,24030.0,338.4507042253521,0.0,0.0,1.8754992942342923
PRV52887,Yes,23.0,259010.0,11261.304347826086,9371.644031743177,24564.0,507.0,124580.0,245.7199211045365,521.0422290033091,530.0,383590.0,722.3917137476459,0.04331450094161959,0.8321249135441936,2.1118774141571683
PRV52889,No,31.0,229000.0,7387.096774193548,5919.89537832575,32040.0,609.0,178500.0,293.1034482758621,654.1054991998496,640.0,407500.0,635.7254290171606,0.0483619344773791,0.8012747476459443,2.2240660659861224
PRV52890,No,4.0,29000.0,7250.0,3774.917217635375,4272.0,18.0,5950.0,330.55555555555554,753.583378596378,22.0,34950.0,1519.5652173913043,0.17391304347826086,0.5206064291318956,2.272872120431435
PRV52891,No,0.0,0.0,0.0,0.0,0.0,19.0,2580.0,135.78947368421052,192.24740395512595,19.0,2580.0,129.0,0.0,0.0,1.4054254232964192
PRV52892,No,7.0,104000.0,14857.142857142857,16807.02800843119,7476.0,29.0,4690.0,161.72413793103448,164.83907662403962,36.0,108690.0,2937.5675675675675,0.1891891891891892,1.131166133616183,1.0129970803342125
PRV52893,No,0.0,0.0,0.0,0.0,0.0,362.0,131850.0,364.22651933701655,730.6287532937998,362.0,131850.0,363.22314049586777,0.0,0.0,2.000481111339028
PRV52895,No,0.0,0.0,0.0,0.0,0.0,81.0,26180.0,323.2098765432099,667.700956941979,81.0,26180.0,319.2682926829268,0.0,0.0,2.0594713648490273
PRV52896,No,17.0,266000.0,15647.058823529413,15288.6443826398,18156.0,125.0,34920.0,279.36,537.6498200801875,142.0,300920.0,2104.335664335664,0.11888111888111888,0.9770313720735013,1.9177122987594075
PRV52897,No,0.0,0.0,0.0,0.0,0.0,45.0,9140.0,203.11111111111111,282.50359790325297,45.0,9140.0,198.69565217391303,0.0,0.0,1.3840677088346633
PRV52898,No,48.0,513000.0,10687.5,11864.763224901655,51264.0,66.0,22930.0,347.42424242424244,700.6904520236521,114.0,535930.0,4660.260869565217,0.41739130434782606,1.1100494199281148,2.0110266930579686
PRV52899,No,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,0.0,1.0,30.0,15.0,0.0,0.0,0.0
PRV52901,No,0.0,0.0,0.0,0.0,0.0,85.0,23030.0,270.94117647058823,548.9245405886899,85.0,23030.0,267.7906976744186,0.0,0.0,2.0185414644187167
PRV52902,No,21.0,128000.0,6095.238095238095,3360.1303829578087,21360.0,25.0,4250.0,170.0,239.33936854043327,46.0,132250.0,2813.8297872340427,0.44680851063829785,0.5511809628273017,1.3996454300610133
PRV52903,Yes,167.0,1549580.0,9278.922155688622,8870.794169221768,174084.0,33.0,18530.0,561.5151515151515,977.9542461566174,200.0,1568110.0,7801.542288557214,0.8308457711442786,0.9559125626699296,1.7385384971808637
PRV52904,No,1.0,10000.0,10000.0,0.0,1068.0,2.0,230.0,115.0,120.20815280171308,3.0,10230.0,2557.5,0.25,0.0,1.0362771793251129
PRV52905,No,0.0,0.0,0.0,0.0,0.0,130.0,25440.0,195.69230769230768,418.8188234990326,130.0,25440.0,194.19847328244273,0.0,0.0,2.129309622795238
PRV52907,No,0.0,0.0,0.0,0.0,0.0,183.0,53600.0,292.89617486338796,586.5252729034945,183.0,53600.0,291.30434782608694,0.0,0.0,1.9956886923626334
PRV52910,No,10.0,149000.0,14900.0,17697.771360007766,10680.0,8.0,2600.0,325.0,318.5233788235062,18.0,151600.0,7978.9473684210525,0.5263157894736842,1.1876901791831265,0.9770655792132092
PRV52911,No,0.0,0.0,0.0,0.0,0.0,5.0,2060.0,412.0,832.1478234063945,5.0,2060.0,343.3333333333333,0.0,0.0,2.014885770959793
PRV52912,No,1.0,13000.0,13000.0,0.0,1068.0,15.0,1640.0,109.33333333333333,143.00183149010297,16.0,14640.0,861.1764705882352,0.058823529411764705,0.0,1.296089107161054
PRV52913,No,0.0,0.0,0.0,0.0,0.0,35.0,11600.0,331.42857142857144,596.3030361522317,35.0,11600.0,322.22222222222223,0.0,0.0,1.7937779342783076
PRV52914,No,0.0,0.0,0.0,0.0,0.0,61.0,17170.0,281.4754098360656,460.60770027422745,61.0,17170.0,276.93548387096774,0.0,0.0,1.6306116717966384
PRV52916,No,6.0,64000.0,10666.666666666666,8310.63575586529,6408.0,20.0,9130.0,456.5,616.2558849937855,26.0,73130.0,2708.5185185185187,0.2222222222222222,0.779049066262409,1.34700739889352
PRV52917,No,0.0,0.0,0.0,0.0,0.0,32.0,8870.0,277.1875,506.4820754399266,32.0,8870.0,268.7878787878788,0.0,0.0,1.8206500128148337
PRV52918,No,13.0,108700.0,8361.538461538461,4523.925003345816,13884.0,9.0,5310.0,590.0,1059.9646220511324,22.0,114010.0,4956.95652173913,0.5652173913043478,0.5409750907756717,1.7935103588005625
PRV52919,No,0.0,0.0,0.0,0.0,0.0,66.0,14070.0,213.1818181818182,456.49554413836483,66.0,14070.0,210.0,0.0,0.0,2.131345919151958
PRV52920,No,2.0,13000.0,6500.0,2121.3203435596424,2136.0,15.0,1530.0,102.0,111.49631640295821,17.0,14530.0,807.2222222222222,0.1111111111111111,0.3263067748899619,1.0824885087665845
PRV52921,No,3.0,13000.0,4333.333333333333,1154.7005383792516,3204.0,43.0,14450.0,336.04651162790697,637.1332354303316,46.0,27450.0,584.0425531914893,0.06382978723404255,0.26640787626991885,1.8903421737048411
PRV52922,No,7.0,40000.0,5714.285714285715,2690.370836538197,7476.0,26.0,9510.0,365.7692307692308,841.0477897333686,33.0,49510.0,1456.1764705882354,0.20588235294117646,0.4707325182034989,2.2931252656320873
PRV52924,No,3.0,36000.0,12000.0,5567.764362830022,3204.0,10.0,2730.0,273.0,626.7030131303557,13.0,38730.0,2766.4285714285716,0.21428571428571427,0.46394170176068844,2.2872372741983784
PRV52925,No,4.0,29000.0,7250.0,2217.355782608345,4272.0,0.0,0.0,0.0,0.0,4.0,29000.0,5800.0,0.8,0.3057999976014819,0.0
PRV52926,No,4.0,51000.0,12750.0,15326.991442115008,4272.0,13.0,2760.0,212.30769230769232,263.60177813493107,17.0,53760.0,2986.6666666666665,0.2222222222222222,1.2020226995619958,1.235781866481826
PRV52928,No,0.0,0.0,0.0,0.0,0.0,41.0,9260.0,225.85365853658536,315.42808696877404,41.0,9260.0,220.47619047619048,0.0,0.0,1.3904474320739422
PRV52929,No,0.0,0.0,0.0,0.0,0.0,35.0,6770.0,193.42857142857142,445.94871016837845,35.0,6770.0,188.05555555555554,0.0,0.0,2.293637745171675
PRV52930,No,0.0,0.0,0.0,0.0,0.0,127.0,39290.0,309.37007874015745,610.4418748658027,127.0,39290.0,306.953125,0.0,0.0,1.966819344647156
PRV52931,No,0.0,0.0,0.0,0.0,0.0,14.0,3010.0,215.0,438.5421653264721,14.0,3010.0,200.66666666666666,0.0,0.0,2.0302878024373707
PRV52932,No,0.0,0.0,0.0,0.0,0.0,40.0,13830.0,345.75,647.3848278918925,40.0,13830.0,337.3170731707317,0.0,0.0,1.8670074344394882
PRV52933,Yes,4.0,68000.0,17000.0,11135.528725660044,3204.0,4.0,1390.0,347.5,635.9965932822806,8.0,69390.0,7710.0,0.4444444444444444,0.6549925725345593,1.8249543566206043
PRV52934,No,0.0,0.0,0.0,0.0,0.0,32.0,8730.0,272.8125,562.0023784532381,32.0,8730.0,264.54545454545456,0.0,0.0,2.0525081157844807
PRV52935,No,0.0,0.0,0.0,0.0,0.0,280.0,101800.0,363.57142857142856,752.8150957282769,280.0,101800.0,362.2775800711744,0.0,0.0,2.0649316889098506
PRV52936,No,4.0,24000.0,6000.0,2943.920288775949,4272.0,104.0,20340.0,195.57692307692307,417.4072233944891,108.0,44340.0,406.7889908256881,0.03669724770642202,0.4905716195260705,2.1233785576710464
PRV52937,No,0.0,0.0,0.0,0.0,0.0,24.0,6030.0,251.25,679.6566428527813,24.0,6030.0,241.2,0.0,0.0,2.6943771768197475
PRV52938,No,0.0,0.0,0.0,0.0,0.0,3.0,4270.0,1423.3333333333333,1677.3888438085348,3.0,4270.0,1067.5,0.0,0.0,1.1776659329336776
PRV52940,No,0.0,0.0,0.0,0.0,0.0,9.0,950.0,105.55555555555556,188.68698359393468,9.0,950.0,95.0,0.0,0.0,1.7707850389420356
PRV52941,No,0.0,0.0,0.0,0.0,0.0,43.0,13950.0,324.4186046511628,620.2660808670721,43.0,13950.0,317.04545454545456,0.0,0.0,1.906055990658479
PRV52942,No,0.0,0.0,0.0,0.0,0.0,43.0,10910.0,253.72093023255815,562.3421397783939,43.0,10910.0,247.95454545454547,0.0,0.0,2.2076793582097083
PRV52943,No,0.0,0.0,0.0,0.0,0.0,35.0,6760.0,193.14285714285714,304.17459603646984,35.0,6760.0,187.77777777777777,0.0,0.0,1.5667565653092634
PRV52944,No,0.0,0.0,0.0,0.0,0.0,4.0,4120.0,1030.0,1386.169782770735,4.0,4120.0,824.0,0.0,0.0,1.3444905749473668
PRV52945,No,0.0,0.0,0.0,0.0,0.0,46.0,6870.0,149.34782608695653,220.59920594108164,46.0,6870.0,146.17021276595744,0.0,0.0,1.4672590331535216
PRV52948,No,0.0,0.0,0.0,0.0,0.0,106.0,25320.0,238.8679245283019,440.6646943721809,106.0,25320.0,236.6355140186916,0.0,0.0,1.837113883562148
PRV52949,No,0.0,0.0,0.0,0.0,0.0,79.0,27080.0,342.7848101265823,641.3765978573978,79.0,27080.0,338.5,0.0,0.0,1.8656339051781887
PRV52950,No,0.0,0.0,0.0,0.0,0.0,116.0,33830.0,291.63793103448273,647.6995330841464,116.0,33830.0,289.14529914529913,0.0,0.0,2.2133136698804274
PRV52951,No,0.0,0.0,0.0,0.0,0.0,20.0,9980.0,499.0,885.5619684697394,20.0,9980.0,475.23809523809524,0.0,0.0,1.771123936939479
PRV52952,No,0.0,0.0,0.0,0.0,0.0,1.0,600.0,600.0,0.0,1.0,600.0,300.0,0.0,0.0,0.0
PRV52953,No,0.0,0.0,0.0,0.0,0.0,85.0,23580.0,277.4117647058824,564.2655423122134,85.0,23580.0,274.1860465116279,0.0,0.0,2.026730238602921
PRV52954,No,0.0,0.0,0.0,0.0,0.0,1.0,2100.0,2100.0,0.0,1.0,2100.0,1050.0,0.0,0.0,0.0
PRV52955,No,0.0,0.0,0.0,0.0,0.0,73.0,14160.0,193.97260273972603,291.9747883238256,73.0,14160.0,191.35135135135135,0.0,0.0,1.4975170060872105
PRV52956,No,0.0,0.0,0.0,0.0,0.0,18.0,2110.0,117.22222222222223,124.32431760404889,18.0,2110.0,111.05263157894737,0.0,0.0,1.0516154684553007
PRV52957,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PRV52958,No,0.0,0.0,0.0,0.0,0.0,16.0,2020.0,126.25,95.97742790191174,16.0,2020.0,118.82352941176471,0.0,0.0,0.7542430483450824
PRV52961,No,0.0,0.0,0.0,0.0,0.0,5.0,320.0,64.0,40.98780306383839,5.0,320.0,53.333333333333336,0.0,0.0,0.6305815855975138
PRV52962,No,0.0,0.0,0.0,0.0,0.0,14.0,3520.0,251.42857142857142,575.8586517655065,14.0,3520.0,234.66666666666666,0.0,0.0,2.281273662908062
PRV52963,No,0.0,0.0,0.0,0.0,0.0,9.0,850.0,94.44444444444444,147.8268506658306,9.0,850.0,85.0,0.0,0.0,1.5488261420168514
PRV52964,No,0.0,0.0,0.0,0.0,0.0,91.0,27140.0,298.24175824175825,600.8967251008065,91.0,27140.0,295.0,0.0,0.0,2.0080644113023167
PRV52966,No,0.0,0.0,0.0,0.0,0.0,3.0,710.0,236.66666666666666,317.8574103797697,3.0,710.0,177.5,0.0,0.0,1.3374084588209105
PRV52970,No,1.0,4000.0,4000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,4000.0,2000.0,0.5,0.0,0.0
PRV52971,No,3.0,15000.0,5000.0,2645.7513110645905,3204.0,0.0,0.0,0.0,0.0,3.0,15000.0,3750.0,0.75,0.5290444533222537,0.0
PRV52972,No,17.0,220000.0,12941.176470588236,13566.828057044571,18156.0,0.0,0.0,0.0,0.0,17.0,220000.0,12222.222222222223,0.9444444444444444,1.0482648021278251,0.0
PRV52976,No,4.0,29000.0,7250.0,5188.127472091127,4272.0,0.0,0.0,0.0,0.0,4.0,29000.0,5800.0,0.8,0.7155050988954802,0.0
PRV52978,No,5.0,59000.0,11800.0,7661.592523751182,5340.0,0.0,0.0,0.0,0.0,5.0,59000.0,9833.333333333334,0.8333333333333334,0.6492324823109212,0.0
PRV52979,No,6.0,68000.0,11333.333333333334,6742.897497861485,6408.0,0.0,0.0,0.0,0.0,6.0,68000.0,9714.285714285714,0.8571428571428571,0.5949090519537822,0.0
PRV52980,No,0.0,0.0,0.0,0.0,0.0,601.0,142660.0,237.3710482529118,477.8379192715171,601.0,142660.0,236.97674418604652,0.0,0.0,2.0045971302879484
PRV52981,No,0.0,0.0,0.0,0.0,0.0,369.0,85830.0,232.60162601626016,476.3125527761487,369.0,85830.0,231.97297297297297,0.0,0.0,2.0389950228471196
PRV52982,Yes,0.0,0.0,0.0,0.0,0.0,643.0,216220.0,336.2674961119751,704.6181020718931,643.0,216220.0,335.7453416149068,0.0,0.0,2.089196587856053
PRV52985,Yes,121.0,1361000.0,11247.933884297521,11348.480802685688,126024.0,1282.0,359120.0,280.1248049921997,587.004316133542,1403.0,1720120.0,1225.1566951566952,0.08618233618233619,1.0088494535937425,2.088055929998171
PRV52986,No,9.0,124000.0,13777.777777777777,7996.527023930104,9612.0,27.0,8490.0,314.44444444444446,565.8100614526271,36.0,132490.0,3580.810810810811,0.24324324324324326,0.580350968198848,1.7936916354609524
PRV52988,No,0.0,0.0,0.0,0.0,0.0,312.0,76070.0,243.81410256410257,504.1842962244268,312.0,76070.0,243.03514376996804,0.0,0.0,2.059457731167306
PRV52989,Yes,70.0,860000.0,12285.714285714286,13397.104226522784,74760.0,107.0,22590.0,211.1214953271028,432.40949997157486,177.0,882590.0,4958.3707865168535,0.39325842696629215,1.0903732206176182,2.038499206809645
PRV52990,Yes,22.0,190000.0,8636.363636363636,6637.16415737535,23496.0,57.0,18160.0,318.5964912280702,583.9105808392585,79.0,208160.0,2602.0,0.275,0.7684247690386256,1.8270243787581781
PRV52991,No,8.0,87000.0,10875.0,11025.133624068754,8544.0,51.0,16970.0,332.7450980392157,637.1281768415913,59.0,103970.0,1732.8333333333333,0.13333333333333333,1.0137121758062482,1.909026321539343
PRV52993,No,0.0,0.0,0.0,0.0,0.0,10.0,3120.0,312.0,661.7955374081433,10.0,3120.0,283.6363636363636,0.0,0.0,2.1143627393231417
PRV52996,No,0.0,0.0,0.0,0.0,0.0,37.0,11510.0,311.0810810810811,619.748084053261,37.0,11510.0,302.89473684210526,0.0,0.0,1.9858559894319439
PRV52998,No,15.0,147300.0,9820.0,11302.983171332628,14952.0,18.0,3890.0,216.11111111111111,373.1761749044811,33.0,151190.0,4446.764705882353,0.4411764705882353,1.1508994166920505,1.7188257800104043
PRV52999,No,8.0,57000.0,7125.0,5914.570386523678,8544.0,48.0,16210.0,337.7083333333333,698.162450105696,56.0,73210.0,1284.3859649122808,0.14035087719298245,0.8299986509295086,2.0612496989219715
PRV53000,No,0.0,0.0,0.0,0.0,0.0,703.0,200250.0,284.850640113798,565.0292573888806,703.0,200250.0,284.44602272727275,0.0,0.0,1.9766590593043303
PRV53001,No,0.0,0.0,0.0,0.0,0.0,150.0,45460.0,303.06666666666666,567.5047782865587,150.0,45460.0,301.05960264900665,0.0,0.0,1.8663827393769745
PRV53002,No,0.0,0.0,0.0,0.0,0.0,397.0,116040.0,292.29219143576825,658.0887810178037,397.0,116040.0,291.5577889447236,0.0,0.0,2.2437991880937167
PRV53004,No,0.0,0.0,0.0,0.0,0.0,18.0,4310.0,239.44444444444446,468.11853981685175,18.0,4310.0,226.8421052631579,0.0,0.0,1.9468885667059452
PRV53005,Yes,16.0,160200.0,10012.5,10576.822144040558,16020.0,34.0,8660.0,254.7058823529412,373.74627022861904,50.0,168860.0,3310.9803921568628,0.3137254901960784,1.0562562684416594,1.4616256254627382
PRV53007,Yes,37.0,385000.0,10405.405405405405,12446.461923551384,38448.0,59.0,15540.0,263.3898305084746,459.1807178213566,96.0,400540.0,4129.278350515464,0.38144329896907214,1.1960385395985353,1.7367563530649426
PRV53008,Yes,39.0,351000.0,9000.0,6117.274935098057,39516.0,13.0,2600.0,200.0,217.06373871899163,52.0,353600.0,6671.698113207547,0.7358490566037735,0.6796217014885075,1.079919098104436
PRV53009,No,5.0,31000.0,6200.0,5848.076606885378,5340.0,32.0,4620.0,144.375,171.2183570954108,37.0,35620.0,937.3684210526316,0.13157894736842105,0.9430860517473598,1.177770298162757
PRV53013,No,0.0,0.0,0.0,0.0,0.0,4.0,5030.0,1257.5,1437.0890717001505,4.0,5030.0,1006.0,0.0,0.0,1.1419062945571319
PRV53014,No,0.0,0.0,0.0,0.0,0.0,8.0,1180.0,147.5,232.1791180471294,8.0,1180.0,131.11111111111111,0.0,0.0,1.5634957444251139
PRV53015,No,0.0,0.0,0.0,0.0,0.0,8.0,1120.0,140.0,171.6308330607961,8.0,1120.0,124.44444444444444,0.0,0.0,1.217239950785788
PRV53016,No,0.0,0.0,0.0,0.0,0.0,31.0,16900.0,545.1612903225806,1245.4179244139748,31.0,16900.0,528.125,0.0,0.0,2.280311597474055
PRV53017,No,0.0,0.0,0.0,0.0,0.0,9.0,1000.0,111.11111111111111,124.44320435890064,9.0,1000.0,100.0,0.0,0.0,1.109998849583851
PRV53018,No,0.0,0.0,0.0,0.0,0.0,41.0,11260.0,274.6341463414634,524.6241395560044,41.0,11260.0,268.0952380952381,0.0,0.0,1.9033350784705938
PRV53019,No,0.0,0.0,0.0,0.0,0.0,15.0,4920.0,328.0,651.7580620357307,15.0,4920.0,307.5,0.0,0.0,1.9810275441815524
PRV53020,No,0.0,0.0,0.0,0.0,0.0,2.0,4500.0,2250.0,353.5533905932738,2.0,4500.0,1500.0,0.0,0.0,0.1570650335820852
PRV53021,Yes,18.0,213000.0,11833.333333333334,9313.178518510587,19224.0,10.0,3950.0,395.0,1023.4174775395098,28.0,216950.0,7481.0344827586205,0.6206896551724138,0.7869626666910334,2.5843875695442167
PRV53024,No,2.0,10000.0,5000.0,1414.213562373095,2136.0,24.0,3800.0,158.33333333333334,231.20979869913117,26.0,13800.0,511.1111111111111,0.07407407407407407,0.2827861552435703,1.4511075232163044
PRV53025,No,0.0,0.0,0.0,0.0,0.0,50.0,9460.0,189.2,284.5034342176429,50.0,9460.0,185.49019607843138,0.0,0.0,1.4958119569802466
PRV53026,No,0.0,0.0,0.0,0.0,0.0,26.0,6140.0,236.15384615384616,648.4385980064847,26.0,6140.0,227.40740740740742,0.0,0.0,2.7342529270464806
PRV53027,No,0.0,0.0,0.0,0.0,0.0,5.0,500.0,100.0,93.8083151964686,5.0,500.0,83.33333333333333,0.0,0.0,0.9287951999650357
PRV53028,No,0.0,0.0,0.0,0.0,0.0,3.0,300.0,100.0,88.88194417315589,3.0,300.0,75.0,0.0,0.0,0.8800192492391672
PRV53029,No,4.0,38000.0,9500.0,8062.25774829855,4272.0,12.0,2050.0,170.83333333333334,279.82001791194716,16.0,40050.0,2355.8823529411766,0.23529411764705882,0.8485693872538206,1.6284385135515838
PRV53031,No,0.0,0.0,0.0,0.0,0.0,6.0,1390.0,231.66666666666666,293.9671183426246,6.0,1390.0,198.57142857142858,0.0,0.0,1.2634689900112805
PRV53032,No,5.0,44000.0,8800.0,6016.643582596529,4272.0,18.0,4310.0,239.44444444444446,570.968961989665,23.0,48310.0,2012.9166666666667,0.20833333333333334,0.6836318125890841,2.37463986040064
PRV53033,No,2.0,75000.0,37500.0,50204.581464244875,2136.0,0.0,0.0,0.0,0.0,2.0,75000.0,25000.0,0.6666666666666666,1.3387531389628242,0.0
PRV53034,No,0.0,0.0,0.0,0.0,0.0,2.0,3400.0,1700.0,2262.741699796952,2.0,3400.0,1133.3333333333333,0.0,0.0,1.33024203397822
PRV53035,No,0.0,0.0,0.0,0.0,0.0,34.0,5140.0,151.1764705882353,285.1981204609148,34.0,5140.0,146.85714285714286,0.0,0.0,1.8741275793720726
PRV53036,No,0.0,0.0,0.0,0.0,0.0,122.0,39530.0,324.0163934426229,624.6660725606706,122.0,39530.0,321.3821138211382,0.0,0.0,1.9219525081307833
PRV53037,No,0.0,0.0,0.0,0.0,0.0,9.0,4340.0,482.22222222222223,1062.4709146345817,9.0,4340.0,434.0,0.0,0.0,2.198721138586166
PRV53038,No,0.0,0.0,0.0,0.0,0.0,24.0,13310.0,554.5833333333334,899.9226013418026,24.0,13310.0,532.4,0.0,0.0,1.619779693430573
PRV53040,No,5.0,51000.0,10200.0,2167.94833886788,5340.0,9.0,800.0,88.88888888888889,85.35872018201252,14.0,51800.0,3453.3333333333335,0.3333333333333333,0.21252311919104794,0.9496025731002629
PRV53042,No,0.0,0.0,0.0,0.0,0.0,39.0,10090.0,258.71794871794873,579.0790305448248,39.0,10090.0,252.25,0.0,0.0,2.2296457884537633
PRV53043,No,0.0,0.0,0.0,0.0,0.0,61.0,37740.0,618.688524590164,964.4177438742267,61.0,37740.0,608.7096774193549,0.0,0.0,1.5562943407933079
PRV53044,No,0.0,0.0,0.0,0.0,0.0,67.0,14460.0,215.82089552238807,421.9584542730708,67.0,14460.0,212.64705882352942,0.0,0.0,1.9461152637361976
PRV53045,No,0.0,0.0,0.0,0.0,0.0,216.0,62730.0,290.4166666666667,535.2898041422093,216.0,62730.0,289.0783410138249,0.0,0.0,1.8368537745800717
PRV53047,No,0.0,0.0,0.0,0.0,0.0,79.0,13060.0,165.31645569620252,246.84592642457173,79.0,13060.0,163.25,0.0,0.0,1.4841942451892205
PRV53048,No,0.0,0.0,0.0,0.0,0.0,7.0,5620.0,802.8571428571429,1297.596679580039,7.0,5620.0,702.5,0.0,0.0,1.614213036619917
PRV53049,No,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,7.0710678118654755,2.0,10.0,3.3333333333333335,0.0,0.0,1.1785113019775793
PRV53050,No,2.0,3000.0,1500.0,2121.3203435596424,2136.0,6.0,730.0,121.66666666666667,107.40887610745523,8.0,3730.0,414.44444444444446,0.2222222222222222,1.413271381452127,0.8756158378325154
PRV53052,No,1.0,4000.0,4000.0,0.0,1068.0,8.0,1530.0,191.25,190.22073643908692,9.0,5530.0,553.0,0.1,0.0,0.9894446628821166
PRV53054,No,0.0,0.0,0.0,0.0,0.0,49.0,10690.0,218.16326530612244,504.99452748432407,49.0,10690.0,213.8,0.0,0.0,2.3041932998167316
PRV53055,No,0.0,0.0,0.0,0.0,0.0,80.0,22570.0,282.125,564.5468525589148,80.0,22570.0,278.641975308642,0.0,0.0,1.9939844681992576
PRV53056,No,0.0,0.0,0.0,0.0,0.0,35.0,10110.0,288.85714285714283,543.6573933503875,35.0,10110.0,280.8333333333333,0.0,0.0,1.8756046098830519
PRV53057,No,0.0,0.0,0.0,0.0,0.0,53.0,20640.0,389.4339622641509,720.3348983267853,53.0,20640.0,382.22222222222223,0.0,0.0,1.8449596294070276
PRV53059,No,0.0,0.0,0.0,0.0,0.0,33.0,16320.0,494.54545454545456,717.4394177781272,33.0,16320.0,480.0,0.0,0.0,1.4477772143752337
